series_id,group,delta_raw_seed0,delta_relative_seed0,delta_raw_seed1,delta_relative_seed1,delta_raw_seed2,delta_relative_seed2,delta_relative_seedmean
FOODS_1_032_TX_2_evaluation,candidate,0.15533778455153158,0.03724212788902931,0.20273763873589168,0.048507716383700945,0.13328658436941332,0.032094804203139066,0.03928154949195644
FOODS_1_032_TX_3_evaluation,candidate,-0.0769872239727798,-0.015098468033944669,0.02490161576458494,0.004974539287263776,-0.05655050514911153,-0.011377526470461358,-0.007167151739047417
FOODS_1_032_WI_1_evaluation,candidate,-0.20885131248766697,-0.024970547151233268,-0.3145564471426727,-0.03639883890927875,-0.23364385055439207,-0.026321851762978726,-0.029230412607830252
FOODS_1_032_WI_2_evaluation,candidate,-0.612773674995486,-0.07286914597025135,-0.35349957127648857,-0.041532352437458786,-0.5980360455822602,-0.06938436448773108,-0.06126195429848041
FOODS_1_037_CA_4_evaluation,candidate,0.029466350829186472,0.039837393247422165,0.029749628623661928,0.04000842869928627,0.053795366281446655,0.07021871167808162,0.05002151120826335
FOODS_1_044_CA_2_evaluation,candidate,0.02550836702039161,0.035793903927864947,0.01680077979424177,0.024066456864288016,0.022604162372260372,0.031818396269797676,0.03055958568731688
FOODS_1_044_WI_1_evaluation,candidate,0.055736936747562194,0.02518457998068273,0.045574045430864185,0.020777048848585736,0.03619209405560042,0.01629723634421061,0.02075295505782636
FOODS_1_044_WI_3_evaluation,candidate,0.016184903877954016,0.008968271206429472,-0.027739085782714223,-0.01533870344917577,-0.023040364443981387,-0.012699563442874987,-0.006356665228540428
FOODS_1_055_CA_1_evaluation,candidate,-0.08266051529463514,-0.019788994198838936,-0.0742745666885618,-0.017850435419538666,-0.03064845160299612,-0.007337716604685243,-0.01499238207435428
FOODS_1_055_TX_2_evaluation,candidate,0.21235144732499744,0.08313542312482561,0.21735142824269227,0.08718479900172733,0.2535428958453254,0.09954494026811565,0.0899550541315562
FOODS_1_055_WI_3_evaluation,candidate,-0.16176265507055376,-0.03132082579536999,-0.4318054529439017,-0.09434135000187173,-0.021348657742104926,-0.004486823202246919,-0.043382999666496204
FOODS_1_088_WI_1_evaluation,candidate,0.006905507669907385,0.007466531725653551,-0.01721886716665466,-0.01911908308703314,0.006936507232249478,0.007521709914968702,-0.0013769471488036288
FOODS_1_096_TX_1_evaluation,candidate,-0.17353142793837772,-0.04185239945266046,-0.32117618677956195,-0.0795991416687232,-0.3337772680842548,-0.08401079750567779,-0.06848744620902049
FOODS_1_103_CA_1_evaluation,candidate,-0.012374011129606455,-0.008511026975100856,3.349449385137149e-05,2.3189490398914562e-05,-0.007274357318278524,-0.00498726938990968,-0.004491702291537207
FOODS_1_113_CA_1_evaluation,candidate,-0.04112158442179714,-0.014182768621235362,-0.022538317490385484,-0.007712020891530928,-0.05361576733058859,-0.018570363771794766,-0.01348838442818702
FOODS_1_113_CA_3_evaluation,candidate,-0.12165664516448871,-0.027766025500736858,0.02981091759420096,0.006593113033291517,-0.10821520500602855,-0.024483852860188397,-0.015218921775877914
FOODS_1_113_TX_1_evaluation,candidate,-0.09976100087057937,-0.05199514997857905,-0.035595821405253414,-0.01842539840003437,-0.009114920567029339,-0.004658949964616322,-0.02502649944774325
FOODS_1_113_TX_3_evaluation,candidate,-0.08729519144210318,-0.027849344284694197,-0.03497438187342272,-0.01116716150187897,-0.021626953816606953,-0.007031600742923723,-0.01534936884316563
FOODS_1_113_WI_1_evaluation,candidate,-0.2343302375385914,-0.051362500840101334,-0.13779437397437544,-0.030275328355796133,-0.13365326001001687,-0.029654794042801944,-0.03709754107956647
FOODS_1_113_WI_2_evaluation,candidate,-0.01761000463261908,-0.0018335920429118325,-0.17076680883316975,-0.018276478288521993,-0.19702258863566513,-0.020823790615316168,-0.013644620315583332
FOODS_1_113_WI_3_evaluation,candidate,-0.05597111942360389,-0.007115549508814661,-0.011089996477250175,-0.0014269005511808677,0.020246919484534942,0.0025987339367169672,-0.001981238707759521
FOODS_1_133_CA_2_evaluation,candidate,-0.012523368464958828,-0.007439008355167127,-0.013409389353130186,-0.00799401690999013,-0.016889772774808076,-0.010114584807653008,-0.008515870024270088
FOODS_1_133_TX_2_evaluation,candidate,0.054116526750008,0.05788514065655123,0.12594269545160008,0.12338733911541148,0.12569670620383178,0.11833702902482979,0.09986983626559749
FOODS_1_133_WI_1_evaluation,candidate,-0.031130967222779526,-0.01740585408355616,-0.0313325547034371,-0.017542038510198883,-0.046946195111979616,-0.02597771864672269,-0.020308537080159242
FOODS_1_137_CA_2_evaluation,candidate,-0.14705503888843463,-0.033314023037588895,-0.20037742704030492,-0.04702897769836098,-0.19997617410472301,-0.04646321225096007,-0.04226873766230332
FOODS_1_162_WI_1_evaluation,candidate,-0.1301521216647541,-0.06117210559684449,-0.057670855683050526,-0.02628262093001004,-0.11098525317721286,-0.05040268618554262,-0.04595247090413238
FOODS_1_162_WI_2_evaluation,candidate,0.0075086352829552006,0.0022904444867200904,-0.05693448031888426,-0.017544399632665658,-0.1911977857327991,-0.05904340096821947,-0.02476578537138835
FOODS_1_169_CA_2_evaluation,candidate,-0.03159794659684634,-0.028327777596588714,0.0077153763951656185,0.006737445883909261,0.029042127445391586,0.024562328138312082,0.0009906654752108758
FOODS_1_169_WI_3_evaluation,candidate,0.056029971489201635,0.07344261978382578,0.08341180939105541,0.10012082935742542,0.13592533163752685,0.1578165264629924,0.1104599918680812
FOODS_1_173_WI_1_evaluation,candidate,0.07170182915101053,0.024693820507418123,-0.012448130082006514,-0.004474043047141376,-0.044154241805908434,-0.01603389127056188,0.001395295396571623
FOODS_1_176_CA_1_evaluation,candidate,0.05767983105436125,0.09574082103108875,0.04630318751360307,0.07666971894830367,0.028196002890616523,0.048035959947994804,0.07348216664246242
FOODS_1_176_CA_2_evaluation,candidate,0.09422112343522882,0.1204842189907682,0.10690133736115992,0.13315650891402203,0.10718687391806037,0.13269075505744934,0.12877716098741318
FOODS_1_180_CA_1_evaluation,candidate,0.004953611884625175,0.002587149806319013,0.0002714963542749249,0.00013870576413277177,-0.04015414769265835,-0.021059882843117366,-0.00611134242422186
FOODS_1_180_CA_2_evaluation,candidate,0.01797714887619417,0.007311405294624565,0.02629216429659742,0.010524898736511,0.014942772471300714,0.006083357784176908,0.007973220605104157
FOODS_1_196_TX_3_evaluation,candidate,0.09571508617272928,0.0918213205564088,0.07575828124274708,0.07254815802612756,0.09821836781750903,0.0923457673589108,0.08557174864714906
FOODS_1_204_CA_1_evaluation,candidate,-0.06978884153102971,-0.02346877303586012,-0.0390560282111041,-0.013086427733636136,-0.03348563421567263,-0.011061849325259578,-0.01587235003158528
FOODS_1_204_CA_4_evaluation,candidate,0.02072131592552484,0.0058255740707046,0.07269825782737138,0.02073060507439195,0.15925467343298827,0.0446461905243224,0.023734123223139652
FOODS_1_204_WI_1_evaluation,candidate,-0.46858331929806596,-0.035033518463903464,0.27915397406096076,0.02055885078162297,-0.03407217378911476,-0.002549825746518302,-0.005674831142932931
FOODS_1_204_WI_2_evaluation,candidate,-1.0507862950770868,-0.0781278913519342,-0.699218665187308,-0.05255958738830075,-1.284833815515979,-0.09657001659803217,-0.07575249844608904
FOODS_1_204_WI_3_evaluation,candidate,-0.4161728446878268,-0.05050220326977425,-0.7629289389279608,-0.09787173604396873,-0.6465818766921956,-0.08313985706307826,-0.07717126545894042
FOODS_1_206_CA_2_evaluation,candidate,-0.08755862792086888,-0.07221147070897689,-0.0684286406061374,-0.056308570792116236,-0.07512851534676734,-0.06153488684071287,-0.063351642780602
FOODS_1_206_WI_2_evaluation,candidate,0.003888217550890971,0.002959515628634182,0.01501679738191286,0.011470228337682006,0.002609678498583401,0.002008687458538591,0.00547947714161826
FOODS_1_217_CA_1_evaluation,candidate,0.025981715556746998,0.011540253622666823,-0.05047237534363891,-0.023241522105422158,0.018084021131191896,0.008056386516839065,-0.0012149606553054232
FOODS_1_217_CA_2_evaluation,candidate,-0.1756528867295417,-0.03188463319294933,-0.152278265609592,-0.02866413582923873,-0.2264505007651758,-0.042031707299822155,-0.034193492107336736
FOODS_1_217_TX_2_evaluation,candidate,0.22209957211582942,0.09944644693460605,0.17650042547127054,0.08119635339600415,0.2514449897150992,0.11176443095369283,0.09746907709476767
FOODS_1_217_WI_1_evaluation,candidate,-0.004571138147852372,-0.00257577006321765,-0.025628769978016663,-0.014412784760892791,0.00036744201834970625,0.00020327974126928744,-0.005595091694280386
FOODS_1_217_WI_2_evaluation,candidate,-0.0018953049051311233,-0.0012588941622236464,-0.0652736226384607,-0.04425182211373742,-0.001378143301828505,-0.0009244612208706757,-0.015478392498943915
FOODS_1_217_WI_3_evaluation,candidate,0.00255820445504229,0.0009982901387987908,-0.007557304223201999,-0.0028313889432353143,0.12791720839132736,0.04419920136931411,0.014122034188292528
FOODS_2_003_CA_1_evaluation,candidate,-0.04178067265954655,-0.04694025520055663,-0.034657605845802464,-0.038595182801644,-0.024516770502109764,-0.026913094699352026,-0.03748284423385088
FOODS_2_003_CA_4_evaluation,candidate,0.014242708937052484,0.020507258739220775,0.002011661552439814,0.002950447060630974,0.015062954392275008,0.02171149111633723,0.015056398972062993
FOODS_2_003_TX_1_evaluation,candidate,-0.03637650682640281,-0.026012548358662537,-0.03293732093637858,-0.02357596619531133,-0.03378332527669614,-0.02397545911278945,-0.02452132455558777
FOODS_2_013_WI_1_evaluation,candidate,0.13477258379078805,0.03781710244193972,0.3071971832327858,0.08492343596319002,0.17261913838422016,0.046980183408986215,0.056573573938038656
FOODS_2_013_WI_2_evaluation,candidate,3.128049850790017,0.14589824098164797,4.964804810895952,0.2245714804395747,2.1401782037543136,0.09919289430115885,0.15655420524079386
FOODS_2_013_WI_3_evaluation,candidate,0.10756091165055848,0.026929553999382568,0.12481662728580689,0.030536325623776273,-0.1852945809398987,-0.045269449675764996,0.004065476649131282
FOODS_2_018_WI_2_evaluation,candidate,-0.02062019630665901,-0.007801920985045081,-0.04688668659472617,-0.01769002022213065,-0.10532498393439171,-0.039580213504044205,-0.021690718237073314
FOODS_2_021_WI_1_evaluation,candidate,-0.19326504562544145,-0.03677909634183079,-0.23919553119074166,-0.04609685429756811,-0.3081704339693845,-0.059778265109433584,-0.04755140524961082
FOODS_2_021_WI_2_evaluation,candidate,-1.3229468738085188,-0.10746143903086175,-1.3705793256103558,-0.1130830208901342,-1.6915987308228768,-0.1400786383361672,-0.12020769941905439
FOODS_2_021_WI_3_evaluation,candidate,-0.5589589687680707,-0.09497488763044712,-0.4849159339027702,-0.08123700050607935,-0.5338627511499263,-0.09060467233933825,-0.0889388534919549
FOODS_2_022_WI_2_evaluation,candidate,0.10163545424554687,0.021303885172484677,0.2055074432078836,0.041598825202220704,-0.16913474355021396,-0.03534940831110132,0.009184434021201353
FOODS_2_022_WI_3_evaluation,candidate,-0.039920591357273105,-0.028393509630663286,-0.01120521034756461,-0.007839606010030708,-0.05349091036300324,-0.038055361765888134,-0.02476282580219404
FOODS_2_025_CA_3_evaluation,candidate,-0.12030434613882779,-0.04593721110610078,-0.11407673194420376,-0.04455528647200887,-0.18869154749439998,-0.07430027586433724,-0.05493092448081563
FOODS_2_029_CA_1_evaluation,candidate,-0.10128945286184843,-0.025397999652603646,0.07718344664198984,0.018453282714362286,0.012795147800590989,0.00305732900509705,-0.0012957959777147698
FOODS_2_029_TX_1_evaluation,candidate,0.0381144569737899,0.0240344878110254,0.06581121800477008,0.04072335414064705,0.09447370619802054,0.055787407763728654,0.0401817499051337
FOODS_2_029_TX_3_evaluation,candidate,-0.14205573863404242,-0.043607099307172784,-0.10013493957756348,-0.030249136416961944,-0.20197717533784854,-0.0614605669055642,-0.04510560087656631
FOODS_2_031_WI_3_evaluation,candidate,-0.1493029785097857,-0.06690372438102804,-0.10577422921118629,-0.04742304360318828,-0.14569729693028677,-0.06509850419735526,-0.059808424060523856
FOODS_2_032_WI_3_evaluation,candidate,0.1279096471099106,0.06403862159327299,-0.004915026050101634,-0.0025965001210462484,0.038667018062283676,0.02000235744650056,0.02714815963957577
FOODS_2_056_TX_2_evaluation,candidate,-0.06498738020069128,-0.030123658856482056,-0.060189677774738826,-0.028135579633024987,-0.03038570639554461,-0.014123156153943047,-0.02412746488115003
FOODS_2_056_WI_1_evaluation,candidate,0.05407785235798945,0.014233650247175668,0.14082075878540223,0.03732707363194372,0.021288827763120466,0.005611364751850637,0.01905736287699001
FOODS_2_056_WI_2_evaluation,candidate,0.35607444152055034,0.045044203517476206,0.9224401064377474,0.11119399988005337,-0.02472456687295832,-0.003086096163575772,0.051050702411317934
FOODS_2_056_WI_3_evaluation,candidate,-0.40999760665560236,-0.16715804887186103,-0.40440578128487026,-0.16910937521072908,-0.4410903020882313,-0.18617312454507487,-0.174146849542555
FOODS_2_060_WI_3_evaluation,candidate,0.049852940843501004,0.06602389360114448,0.022128902864470334,0.030547540203577386,0.038798758120350496,0.052993236106865294,0.04985488997052906
FOODS_2_074_WI_1_evaluation,candidate,-0.05252562861972265,-0.022671458610020904,-0.07101101819438682,-0.03016590154214594,-0.1158693629569032,-0.04815119958230836,-0.03366285324482507
FOODS_2_080_WI_2_evaluation,candidate,0.28014946846575217,0.060380896932976394,0.051715603348732486,0.011806747641197272,0.05712711013619476,0.01296919976695783,0.028385614780377166
FOODS_2_080_WI_3_evaluation,candidate,0.206516535420729,0.11364887149425963,0.11646468629459084,0.06676064839390981,0.09973645701847467,0.0580597276028004,0.07948974916365661
FOODS_2_103_WI_2_evaluation,candidate,0.060207426429866207,0.020392762038404066,0.04646158922948551,0.014724280759000495,-0.0011361927998838617,-0.00037823082606389715,0.011579603990446887
FOODS_2_104_TX_2_evaluation,candidate,-0.0604345377289337,-0.029996020315220168,-0.006464036599050704,-0.003150466410609187,-0.09508140861988634,-0.046609464927155196,-0.026585317217661514
FOODS_2_104_WI_2_evaluation,candidate,0.027582652387485584,0.016025570596594124,-0.044548062686804446,-0.026771741967999668,-0.04914036667149224,-0.029363759858758092,-0.013369977076721213
FOODS_2_115_CA_1_evaluation,candidate,0.04024850254992418,0.02591481907364409,0.055594635140326476,0.035523762676591415,0.07126566944946111,0.045992559882615205,0.03581038054428357
FOODS_2_115_TX_3_evaluation,candidate,-0.03523085760131095,-0.02019433254923843,0.0034608555649524586,0.0019707829638745946,-0.0449832159112562,-0.025608987730670336,-0.014610845772011391
FOODS_2_115_WI_2_evaluation,candidate,0.14497359105286023,0.02824857774219966,0.3773888433545176,0.06978386492001401,-0.09528514132581911,-0.018032701210252,0.026666580483987224
FOODS_2_128_WI_2_evaluation,candidate,-0.4874996193169707,-0.022734546457750422,-0.8195065159770714,-0.038913701714753876,-1.2436523624825284,-0.05908179264497752,-0.0402433469391606
FOODS_2_128_WI_3_evaluation,candidate,-0.7341343518959578,-0.1375010014295361,-0.8273515708882107,-0.15793941032619452,-0.8699255667599477,-0.16676109791321028,-0.15406716988964697
FOODS_2_144_WI_2_evaluation,candidate,-0.10902466677000033,-0.03020079332581904,-0.04843828318304766,-0.013480448459362887,-0.1891634547432819,-0.05306683103968441,-0.03224935760828878
FOODS_2_149_WI_2_evaluation,candidate,0.09389337000273335,0.02760146977288839,0.035262939505284585,0.011024242970202476,0.026905223325528915,0.008202990565721083,0.015609567769603983
FOODS_2_166_TX_1_evaluation,candidate,0.07806325089960509,0.08868685469551188,0.04472817873653612,0.05268606621344667,0.035658651940752795,0.042464523192280536,0.06127914803374635
FOODS_2_166_TX_2_evaluation,candidate,0.019120717025982392,0.013066242824076032,-0.019982479878265735,-0.013935760797452294,-0.01778909674041773,-0.012465603978527747,-0.004445040650634669
FOODS_2_166_TX_3_evaluation,candidate,0.12519935428854467,0.13949588740495517,0.08779804335234476,0.10113283772017187,0.07252287122322987,0.08610452248798398,0.10891108253770367
FOODS_2_166_WI_3_evaluation,candidate,0.0997532225009059,0.03800366967033727,0.06009245441875688,0.02312445241136232,0.0889850473938747,0.03282353479300335,0.03131721895823431
FOODS_2_169_CA_1_evaluation,candidate,-0.012662970833556497,-0.0168685159361111,-0.015238411107436067,-0.020358734342110694,-0.010106333795845246,-0.013352992369183664,-0.016860080882468487
FOODS_2_181_WI_3_evaluation,candidate,0.43181772938894625,0.07867350266771764,0.4312108877896774,0.07754582980473215,-0.2599316587788829,-0.046832345476280554,0.03646232899872308
FOODS_2_183_TX_1_evaluation,candidate,-0.23079211491966545,-0.0659269521356127,-0.13663132751848917,-0.04029166824811291,-0.190015096003612,-0.05610414323206008,-0.05410758787192856
FOODS_2_183_TX_3_evaluation,candidate,0.44162845962743713,0.17663186144553653,0.40614148025352703,0.16229562303542167,0.5442110015442405,0.19539591031100081,0.17810779826398634
FOODS_2_183_WI_2_evaluation,candidate,-0.11847771109805993,-0.016841216390650417,0.12146926793399082,0.016855836213719142,-0.22699253557764454,-0.031156733394206222,-0.0103807045237125
FOODS_2_184_TX_2_evaluation,candidate,-0.05609845526846535,-0.036108582123419934,-0.042026371630999426,-0.02743083905721405,-0.07096379318804824,-0.04688474693583653,-0.036808056038823506
FOODS_2_184_WI_2_evaluation,candidate,0.024937367724281456,0.012904686526575941,0.05094416622652309,0.026944183255583152,-0.05733395626575866,-0.030806203928395472,0.0030142219512545414
FOODS_2_194_CA_3_evaluation,candidate,0.05824308451090565,0.032413737284086384,0.10433725084426548,0.05599709559873602,0.12424059363638507,0.06589007529744638,0.0514336360600896
FOODS_2_198_TX_1_evaluation,candidate,-0.036264708550113545,-0.030135956198595715,-0.011995833402611789,-0.009746596310399447,-0.018152222432343823,-0.014701957394115742,-0.018194836634370302
FOODS_2_198_TX_3_evaluation,candidate,-0.052046100994336264,-0.03206250339225458,-0.027443110480665167,-0.016344625643949118,-0.016393724764822704,-0.009659343985253062,-0.019355491007152253
FOODS_2_198_WI_2_evaluation,candidate,-0.01126856212722327,-0.0054384015883952785,-0.015504362100470459,-0.007393065756475933,-0.10225929433701886,-0.050929365168829704,-0.021253610837900307
FOODS_2_198_WI_3_evaluation,candidate,-0.023176396112661868,-0.013931522324567045,0.0008409924892831544,0.0005011510709054606,-0.006366955462110635,-0.003832633333407615,-0.0057543348623564005
FOODS_2_201_CA_4_evaluation,candidate,-0.03890171470904025,-0.026576266789322213,-0.03292519135761385,-0.02266008098997822,0.021451817157938535,0.01447514161709061,-0.011587068720736607
FOODS_2_212_CA_1_evaluation,candidate,0.03358352349538807,0.018374808413371618,0.019305442222112612,0.011020274113262918,0.029989627286675313,0.016977918249077125,0.01545766692523722
FOODS_2_212_TX_1_evaluation,candidate,0.03539376961517515,0.032540130834429914,0.05659429181405051,0.05127861503220097,0.07080908469211278,0.06412851969845546,0.04931575518836211
FOODS_2_212_WI_2_evaluation,candidate,-0.021154027301610867,-0.010182403762859464,-0.061681470634494584,-0.0297809447548703,-0.11271581983013412,-0.05483239286560234,-0.0315985804611107
FOODS_2_229_TX_3_evaluation,candidate,0.04331091988957869,0.06233380555834506,0.028048754465957337,0.04137507441695729,0.030722291875245333,0.045054141803231765,0.04958767392617804
FOODS_2_229_WI_2_evaluation,candidate,0.05929261411404818,0.02122456537692955,-0.02966817901496288,-0.011023274392468465,-0.0204270844067862,-0.007566101934317972,0.0008783963500477044
FOODS_2_233_WI_2_evaluation,candidate,0.7503748545536819,0.12374721821588582,1.0569029445243112,0.16495803628647895,0.21956459228988567,0.03528621070391544,0.10799715506876006
FOODS_2_233_WI_3_evaluation,candidate,0.07664936572822212,0.022222955927499146,0.09124190173220192,0.026597512463065864,-0.04480910042914932,-0.013146974197357745,0.011891164731069088
FOODS_2_240_TX_2_evaluation,candidate,0.09098144278693887,0.03911334621012049,0.06596990677826486,0.028730455589639457,0.026568969873767667,0.011708273112789278,0.026517358304183076
FOODS_2_240_TX_3_evaluation,candidate,0.12551936110971917,0.10821938395070357,0.10860178846604485,0.0939694395503379,0.07851113037658863,0.07012738618827291,0.09077206989643812
FOODS_2_240_WI_3_evaluation,candidate,-0.11987839833268987,-0.050033275252856,-0.03690397388220967,-0.01502504843097748,-0.09584346132729227,-0.03790413083020001,-0.0343208181713445
FOODS_2_241_TX_2_evaluation,candidate,-0.1341020372229651,-0.05438641943759778,-0.04336426505621338,-0.017833923808322903,-0.16146879555624816,-0.06628132570721289,-0.046167222984377865
FOODS_2_241_WI_1_evaluation,candidate,0.02709264047146709,0.01150973083613501,0.055768763996096204,0.023224359195710597,-0.05709429864179194,-0.024515022989459078,0.0034063556807955087
FOODS_2_241_WI_2_evaluation,candidate,-0.020058323496884523,-0.006966594248137547,-0.08514475018989165,-0.030233703485551607,-0.09879426393153201,-0.0352351106536069,-0.024145136129098684
FOODS_2_241_WI_3_evaluation,candidate,-0.023511552965749694,-0.01115895125763236,-0.0010218035547331361,-0.0004954295594833744,-0.041584036563196314,-0.019741472906025417,-0.010465284574380384
FOODS_2_244_TX_1_evaluation,candidate,0.08812580146716287,0.07300049074928962,0.11067149867401338,0.0897819474575841,0.11690745926102619,0.09369305362314788,0.0854918306100072
FOODS_2_244_TX_3_evaluation,candidate,-0.0031341852467525744,-0.002686394576859968,0.0031598003365482796,0.0027321229316689994,0.0271649074147553,0.022808369709519515,0.007618032688109515
FOODS_2_244_WI_1_evaluation,candidate,0.023875951396108208,0.018611262062206015,0.009023242175134838,0.0068854963580095895,0.03907460030338061,0.028871863815330516,0.018122874078515372
FOODS_2_251_WI_2_evaluation,candidate,0.05279769826472158,0.02450853096467362,-0.015764985100339413,-0.007425194285973832,0.006693321972611965,0.003084406679089038,0.0067225811192629424
FOODS_2_255_TX_2_evaluation,candidate,0.08527510990538567,0.054964258799846594,0.18553996552321794,0.11590542985228501,0.09377613626835735,0.05843370607458146,0.07643446490890435
FOODS_2_266_TX_2_evaluation,candidate,-0.04593399808713716,-0.02512136718073204,-0.06454876725204395,-0.035386610721699074,-0.03313643319265869,-0.017927114896991028,-0.026145030933140714
FOODS_2_266_WI_2_evaluation,candidate,0.027295716244541524,0.008854461939316782,0.11403957341843629,0.035540057654322735,-0.11756466593139869,-0.03740842290092553,0.002328698897571329
FOODS_2_268_TX_3_evaluation,candidate,0.08972761246096961,0.17049942178066463,0.08312784308801824,0.16014837517197683,0.08117534385256686,0.15741271325800718,0.1626868367368829
FOODS_2_274_WI_2_evaluation,candidate,-0.033171019643202015,-0.011279053026353208,0.08158561101251571,0.02671711213026794,-0.017888431047022646,-0.005954189874561485,0.003161289743117749
FOODS_2_274_WI_3_evaluation,candidate,-0.021200412791404943,-0.00974831474159876,-0.028908071002673896,-0.013550607393566064,-0.09687952106573539,-0.04552869218744594,-0.022942538107536922
FOODS_2_282_WI_2_evaluation,candidate,-0.09069105525172994,-0.010924541974125077,-0.08113828746393636,-0.009576094178290168,-0.03785827607656245,-0.004488989699561614,-0.008329875283992287
FOODS_2_283_CA_4_evaluation,candidate,0.022147705240054716,0.01641621909863831,0.1112183902055297,0.07751274986920864,0.10526090207000505,0.07210644485121588,0.055345137939687615
FOODS_2_285_WI_3_evaluation,candidate,-0.010092668504947389,-0.0059841981262594894,-0.016418118803614323,-0.00969120686577298,0.018412590951510488,0.01067766267883701,-0.0016659141043984867
FOODS_2_291_WI_2_evaluation,candidate,0.08038072763647808,0.02099747955931404,0.041418277920671986,0.010686520362961955,-0.11451072170536802,-0.030260627418395,0.000474457501293665
FOODS_2_294_WI_1_evaluation,candidate,0.07357185313077785,0.01554843471259434,0.05179407913963896,0.01117829127195379,0.04111371105355044,0.008650406064557751,0.01179237734970196
FOODS_2_299_WI_3_evaluation,candidate,-0.08590684985077734,-0.029021269227787812,-0.05314272715371482,-0.018018836349032456,-0.14563687934366287,-0.05043121487647894,-0.03249044015109973
FOODS_2_311_WI_2_evaluation,candidate,0.0090492009754084,0.004818045861673162,-0.010572643388610192,-0.005700867208203522,-0.024594777311125693,-0.013125286108813037,-0.004669369151781132
FOODS_2_316_WI_3_evaluation,candidate,0.025169811119102103,0.023191523274874982,-0.009510178835961058,-0.009091377857611696,-0.0013501439104617319,-0.001274666735414976,0.004275159560616104
FOODS_2_318_CA_1_evaluation,candidate,-0.03435586329011442,-0.020484999825154983,0.02884971897750299,0.017403233390793055,-0.04808900275383743,-0.028929362752950983,-0.010670376395770972
FOODS_2_318_CA_3_evaluation,candidate,-0.13252613733267093,-0.027235727620347844,0.11539266238164014,0.023457694654951223,-0.1373453762184429,-0.028303458390500382,-0.010693830451965668
FOODS_2_318_TX_2_evaluation,candidate,-0.014847159935721388,-0.008750291564888178,-0.04501316243217501,-0.027287813392008496,-0.09233904621037525,-0.055911051272205324,-0.030649718743034
FOODS_2_320_WI_2_evaluation,candidate,0.03872511198818129,0.013759820664417175,0.003570753732262677,0.0012629376651282981,-0.024835056745344364,-0.008743391997572592,0.002093122110657627
FOODS_2_333_TX_1_evaluation,candidate,0.06446324483991872,0.06273858149198515,0.04670677486913666,0.04638547957518213,0.012918496365014742,0.013073989864380861,0.04073268364384938
FOODS_2_347_WI_3_evaluation,candidate,-0.034002963727813196,-0.00703971463420771,0.03256097170292538,0.0064498469341641215,-0.07272592039511938,-0.014060018654184069,-0.004883295451409219
FOODS_2_359_WI_1_evaluation,candidate,-0.0687690120206379,-0.03027608319224747,-0.002471503617957449,-0.0010532550154502107,-0.09376655182253213,-0.03969581670228606,-0.023675051636661244
FOODS_2_360_CA_1_evaluation,candidate,-1.2674663654621918,-0.1785497369759967,-1.313948480535453,-0.18875384608334897,-1.1618851733420268,-0.1647589812565612,-0.17735418810530226
FOODS_2_360_WI_1_evaluation,candidate,-0.5438355294070512,-0.04121708401332997,-0.609570128516614,-0.04688458398406994,-0.7761212309115404,-0.05941765977378854,-0.049173109257062815
